2025-09-01 09:18:57 | INFO     | NeoOTP       | setup_logger         | ============================================================
2025-09-01 09:19:10 | DEBUG    | NeoOTP.Backend | _connect             | 0 HID devices found
2025-09-01 09:19:10 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] 0 devices PCSC trouvés
2025-09-01 09:19:10 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] Aucun device OTP trouvé
2025-09-01 09:19:10 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:10 | WARNING  | NeoOTP.Backend | _execute_command     | Command ping Exception / RuntimeError
2025-09-01 09:19:10 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:16 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: ping
2025-09-01 09:19:16 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:19:16 | INFO     | NeoOTP.Backend | _connect             | Searching for FIDO2 device with OTP support...
2025-09-01 09:19:16 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:16 | DEBUG    | NeoOTP.Backend | _connect             | 0 HID devices found
2025-09-01 09:19:16 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] 0 devices PCSC trouvés
2025-09-01 09:19:16 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] Aucun device OTP trouvé
2025-09-01 09:19:16 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:16 | WARNING  | NeoOTP.Backend | _execute_command     | Command ping Exception / RuntimeError
2025-09-01 09:19:16 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:22 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: ping
2025-09-01 09:19:22 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:19:22 | INFO     | NeoOTP.Backend | _connect             | Searching for FIDO2 device with OTP support...
2025-09-01 09:19:22 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:22 | DEBUG    | NeoOTP.Backend | _connect             | 0 HID devices found
2025-09-01 09:19:22 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] 0 devices PCSC trouvés
2025-09-01 09:19:22 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] Aucun device OTP trouvé
2025-09-01 09:19:22 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:22 | WARNING  | NeoOTP.Backend | _execute_command     | Command ping Exception / RuntimeError
2025-09-01 09:19:22 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:28 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: ping
2025-09-01 09:19:28 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:19:28 | INFO     | NeoOTP.Backend | _connect             | Searching for FIDO2 device with OTP support...
2025-09-01 09:19:28 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:28 | DEBUG    | NeoOTP.Backend | _connect             | 0 HID devices found
2025-09-01 09:19:28 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] 0 devices PCSC trouvés
2025-09-01 09:19:28 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] Aucun device OTP trouvé
2025-09-01 09:19:28 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:28 | WARNING  | NeoOTP.Backend | _execute_command     | Command ping Exception / RuntimeError
2025-09-01 09:19:28 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:34 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: ping
2025-09-01 09:19:34 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:19:34 | INFO     | NeoOTP.Backend | _connect             | Searching for FIDO2 device with OTP support...
2025-09-01 09:19:34 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:34 | DEBUG    | NeoOTP.Backend | _connect             | 0 HID devices found
2025-09-01 09:19:34 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] 0 devices PCSC trouvés
2025-09-01 09:19:34 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] Aucun device OTP trouvé
2025-09-01 09:19:34 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:34 | WARNING  | NeoOTP.Backend | _execute_command     | Command ping Exception / RuntimeError
2025-09-01 09:19:34 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:40 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: ping
2025-09-01 09:19:40 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:19:40 | INFO     | NeoOTP.Backend | _connect             | Searching for FIDO2 device with OTP support...
2025-09-01 09:19:40 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:40 | DEBUG    | NeoOTP.Backend | _connect             | 0 HID devices found
2025-09-01 09:19:40 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] 0 devices PCSC trouvés
2025-09-01 09:19:40 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] Aucun device OTP trouvé
2025-09-01 09:19:40 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:40 | WARNING  | NeoOTP.Backend | _execute_command     | Command ping Exception / RuntimeError
2025-09-01 09:19:40 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:46 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: ping
2025-09-01 09:19:46 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:19:46 | INFO     | NeoOTP.Backend | _connect             | Searching for FIDO2 device with OTP support...
2025-09-01 09:19:46 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:46 | DEBUG    | NeoOTP.Backend | _connect             | 0 HID devices found
2025-09-01 09:19:46 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] 0 devices PCSC trouvés
2025-09-01 09:19:46 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] Aucun device OTP trouvé
2025-09-01 09:19:46 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:46 | WARNING  | NeoOTP.Backend | _execute_command     | Command ping Exception / RuntimeError
2025-09-01 09:19:46 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:52 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: ping
2025-09-01 09:19:52 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:19:52 | INFO     | NeoOTP.Backend | _connect             | Searching for FIDO2 device with OTP support...
2025-09-01 09:19:52 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:52 | DEBUG    | NeoOTP.Backend | _connect             | 0 HID devices found
2025-09-01 09:19:52 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] 0 devices PCSC trouvés
2025-09-01 09:19:52 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] Aucun device OTP trouvé
2025-09-01 09:19:52 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:52 | WARNING  | NeoOTP.Backend | _execute_command     | Command ping Exception / RuntimeError
2025-09-01 09:19:52 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:58 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: ping
2025-09-01 09:19:58 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:19:58 | INFO     | NeoOTP.Backend | _connect             | Searching for FIDO2 device with OTP support...
2025-09-01 09:19:58 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:58 | DEBUG    | NeoOTP.Backend | _connect             | 0 HID devices found
2025-09-01 09:19:58 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] 0 devices PCSC trouvés
2025-09-01 09:19:58 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] Aucun device OTP trouvé
2025-09-01 09:19:58 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:19:58 | WARNING  | NeoOTP.Backend | _execute_command     | Command ping Exception / RuntimeError
2025-09-01 09:19:58 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:20:04 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: ping
2025-09-01 09:20:04 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:04 | INFO     | NeoOTP.Backend | _connect             | Searching for FIDO2 device with OTP support...
2025-09-01 09:20:04 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:20:04 | DEBUG    | NeoOTP.Backend | _connect             | 0 HID devices found
2025-09-01 09:20:04 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] 0 devices PCSC trouvés
2025-09-01 09:20:04 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] Aucun device OTP trouvé
2025-09-01 09:20:04 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:20:04 | WARNING  | NeoOTP.Backend | _execute_command     | Command ping Exception / RuntimeError
2025-09-01 09:20:04 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:20:10 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: ping
2025-09-01 09:20:10 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:10 | INFO     | NeoOTP.Backend | _connect             | Searching for FIDO2 device with OTP support...
2025-09-01 09:20:10 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:20:10 | DEBUG    | NeoOTP.Backend | _connect             | 0 HID devices found
2025-09-01 09:20:10 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] 0 devices PCSC trouvés
2025-09-01 09:20:10 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] Aucun device OTP trouvé
2025-09-01 09:20:10 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:20:10 | WARNING  | NeoOTP.Backend | _execute_command     | Command ping Exception / RuntimeError
2025-09-01 09:20:10 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:20:16 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: ping
2025-09-01 09:20:16 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:16 | INFO     | NeoOTP.Backend | _connect             | Searching for FIDO2 device with OTP support...
2025-09-01 09:20:16 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:20:16 | DEBUG    | NeoOTP.Backend | _connect             | 0 HID devices found
2025-09-01 09:20:16 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] 0 devices PCSC trouvés
2025-09-01 09:20:16 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] Aucun device OTP trouvé
2025-09-01 09:20:16 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:20:16 | WARNING  | NeoOTP.Backend | _execute_command     | Command ping Exception / RuntimeError
2025-09-01 09:20:16 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:20:22 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: ping
2025-09-01 09:20:22 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:22 | INFO     | NeoOTP.Backend | _connect             | Searching for FIDO2 device with OTP support...
2025-09-01 09:20:22 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:20:22 | DEBUG    | NeoOTP.Backend | _connect             | 0 HID devices found
2025-09-01 09:20:22 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] 0 devices PCSC trouvés
2025-09-01 09:20:22 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] Aucun device OTP trouvé
2025-09-01 09:20:22 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:20:22 | WARNING  | NeoOTP.Backend | _execute_command     | Command ping Exception / RuntimeError
2025-09-01 09:20:22 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:20:28 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: ping
2025-09-01 09:20:28 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:28 | INFO     | NeoOTP.Backend | _connect             | Searching for FIDO2 device with OTP support...
2025-09-01 09:20:28 | DEBUG    | NeoOTP.Backend | _cleanup_connection  | [DEBUG] _cleanup_connection appelé
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _connect             | 1 HID devices found
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] Test device HID 0: CtapHidDevice(b'\\\\?\\hid#vid_1e0d&pid_0013#6&32dcf9e5&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}')
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _connect             | [DEBUG] CTAP2 créé pour device HID 0
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _connect             | Device OTP trouvé : CtapHidDevice(b'\\\\?\\hid#vid_1e0d&pid_0013#6&32dcf9e5&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}')
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Connect OK, ctap=Ctap2
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Sending CBOR command: 0xB4
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | CBOR command OK, result keys: [1]
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: list_generators
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Connect OK, ctap=Ctap2
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Sending CBOR command: 0xB4
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | CBOR command OK, result keys: [1]
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: list_generators
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Connect OK, ctap=Ctap2
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Sending CBOR command: 0xB4
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | CBOR command OK, result keys: [1, 2]
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: generate_code(Antoine:Google)
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Connect OK, ctap=Ctap2
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Sending CBOR command: 0xB2
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | CBOR command OK, result keys: [1]
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: generate_code(antoinegnrd@gmail.com)
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Connect OK, ctap=Ctap2
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Sending CBOR command: 0xB2
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | CBOR command OK, result keys: [1]
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: generate_code(antoinegnrd@gmail.com:Neowave)
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Connect OK, ctap=Ctap2
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Sending CBOR command: 0xB2
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | CBOR command OK, result keys: [1]
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: generate_code(Julien:Microsoft)
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Connect OK, ctap=Ctap2
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Sending CBOR command: 0xB2
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | CBOR command OK, result keys: [1]
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: generate_code(thibault-gerard@non.fr)
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Connect OK, ctap=Ctap2
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Sending CBOR command: 0xB2
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | CBOR command OK, result keys: [1]
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: generate_code(je ne peux écrire que 32 charact:j'écris un champs de plus de 32)
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Connect OK, ctap=Ctap2
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Sending CBOR command: 0xB2
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | CBOR command OK, result keys: [1]
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: generate_code(Champs de plus de 24 charactères:Champs de 24 charactères)
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Connect OK, ctap=Ctap2
2025-09-01 09:20:29 | DEBUG    | NeoOTP.Backend | _execute_command     | Sending CBOR command: 0xB2
2025-09-01 09:20:30 | DEBUG    | NeoOTP.Backend | _execute_command     | CBOR command OK, result keys: [1]
2025-09-01 09:20:30 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: generate_code(abcdefghijklmnopqrstuvwxyzabcdef:abcdefghijklmnopqrstuvwx)
2025-09-01 09:20:30 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:30 | DEBUG    | NeoOTP.Backend | _execute_command     | Connect OK, ctap=Ctap2
2025-09-01 09:20:30 | DEBUG    | NeoOTP.Backend | _execute_command     | Sending CBOR command: 0xB2
2025-09-01 09:20:30 | DEBUG    | NeoOTP.Backend | _execute_command     | CBOR command OK, result keys: [1]
2025-09-01 09:20:30 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: generate_code(test:test)
2025-09-01 09:20:30 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:30 | DEBUG    | NeoOTP.Backend | _execute_command     | Connect OK, ctap=Ctap2
2025-09-01 09:20:30 | DEBUG    | NeoOTP.Backend | _execute_command     | Sending CBOR command: 0xB2
2025-09-01 09:20:30 | DEBUG    | NeoOTP.Backend | _execute_command     | CBOR command OK, result keys: [1]
2025-09-01 09:20:34 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: ping
2025-09-01 09:20:34 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:34 | DEBUG    | NeoOTP.Backend | _execute_command     | Connect OK, ctap=Ctap2
2025-09-01 09:20:34 | DEBUG    | NeoOTP.Backend | _execute_command     | Sending CBOR command: 0xB4
2025-09-01 09:20:34 | DEBUG    | NeoOTP.Backend | _execute_command     | CBOR command OK, result keys: [1]
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: ping
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | Connect OK, ctap=Ctap2
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | Sending CBOR command: 0xB4
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | CBOR command OK, result keys: [1]
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: generate_code(hotp1hotp2hotp3hotp4hotp5hotp6ho:hotp1hotp2hotp3hotp4hotp)
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | Connect OK, ctap=Ctap2
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | Sending CBOR command: 0xB2
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | CBOR command OK, result keys: [1]
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: generate_code(hotp1hotp2hotp3hotp4hotp5hotp6ho:hotp1hotp2hotp3hotp4hotp)
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | Connect OK, ctap=Ctap2
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | Sending CBOR command: 0xB2
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | CBOR command OK, result keys: [1]
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: generate_code(hotp1hotp2hotp3hotp4hotp5hotp6ho:hotp1hotp2hotp3hotp4hotp)
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | Connect OK, ctap=Ctap2
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | Sending CBOR command: 0xB2
2025-09-01 09:20:40 | DEBUG    | NeoOTP.Backend | _execute_command     | CBOR command OK, result keys: [1]
2025-09-01 09:20:41 | DEBUG    | NeoOTP.Backend | _execute_command     | Executing command: generate_code(hotp1hotp2hotp3hotp4hotp5hotp6ho:hotp1hotp2hotp3hotp4hotp)
2025-09-01 09:20:41 | DEBUG    | NeoOTP.Backend | _execute_command     | Calling _connect()
2025-09-01 09:20:41 | DEBUG    | NeoOTP.Backend | _execute_command     | Connect OK, ctap=Ctap2
2025-09-01 09:20:41 | DEBUG    | NeoOTP.Backend | _execute_command     | Sending CBOR command: 0xB2
2025-09-01 09:20:41 | DEBUG    | NeoOTP.Backend | _execute_command     | CBOR command OK, result keys: [1]
